7.999999970197677612e-01,-2.000000029802322388e-01,-2.000000029802322388e-01,-2.000000029802322388e-01
1.084323722869157791e+00,-2.349101714789867401e-01,-3.167914379155263305e-01,2.597710922127589583e-01
8.475862915658053387e-01,-2.391091703530037194e-01,-4.547068642270239991e-01,-3.650058565851139747e-01
7.816343938393401913e-01,1.675892297571408562e-01,-6.244850235834746854e-01,5.195064877352706390e-01
8.173635044331604149e-01,1.715647262717538979e-01,-7.316872608153062174e-01,5.985670741956710117e-01
1.174427490732341539e+00,1.912959953260724433e-01,4.782443492877064273e-01,6.801612955750897527e-01
1.169015852941180711e+00,-1.321695037087637636e-02,5.423468374210642651e-01,8.175666682654991746e-01
1.179531173514256626e+00,3.378774325652330046e-01,6.679315874935127795e-01,9.758710633905138820e-01
1.042645237092722832e+00,4.031758072960656136e-01,-1.412196307544945739e+00,1.138763047667453066e+00
7.082838955804144909e-01,1.381317669874988496e-01,-1.786679058102890849e+00,1.236137664702255279e+00
9.671232574174775110e-01,5.025061962369363755e-01,1.133315536178997718e+00,1.595685972119099461e+00
5.467692981896402626e-01,5.558257133816368878e-01,-2.399039145617280155e+00,1.893015194218605757e+00
3.877068256020487214e-01,6.313964772270992398e-01,-2.634756227664183825e+00,1.884206708637066185e+00
6.495016080197497654e-01,2.667629209146097358e-01,1.508476239163428545e+00,-2.407107412815093994e+00
6.117618833424742775e-01,7.144813598133623600e-01,1.404025131836533546e+00,1.854088078252971172e+00
4.683430297200620318e-01,7.403099769557365262e-01,1.225762208458036184e+00,1.773806725163012743e+00
